Date,Open,High,Low,Close,Adj Close,Volume
2020-08-18,72.349998,73.610001,72.349998,73.125000,73.125000,855600
2020-08-19,73.139999,75.129997,72.959999,74.074997,74.074997,850000
2020-08-20,73.464996,73.750000,72.820000,73.220001,73.220001,674800
2020-08-21,73.355003,74.925003,73.264999,74.839996,74.839996,504200
2020-08-24,75.805000,76.580002,74.974998,75.455002,75.455002,759400
2020-08-25,75.610001,75.610001,72.160004,73.605003,73.605003,1171000
2020-08-26,73.574997,74.480003,72.864998,74.055000,74.055000,692800
2020-08-27,74.775002,75.885002,72.425003,73.404999,73.404999,656200
2020-08-28,73.915001,75.639999,73.574997,74.695000,74.695000,678600
2020-08-31,74.839996,75.855003,74.190002,74.745003,74.745003,713600
2020-09-01,74.945000,78.315002,74.285004,77.839996,77.839996,1397000
2020-09-02,77.970001,78.195000,74.629997,76.139999,76.139999,841800
2020-09-03,75.264999,75.394997,70.084999,70.654999,70.654999,1210800
2020-09-04,70.785004,71.529999,65.849998,68.470001,68.470001,1254400
2020-09-08,67.250000,71.095001,65.599998,69.160004,69.160004,1133600
2020-09-09,69.985001,71.625000,69.264999,70.605003,70.605003,987400
2020-09-10,70.800003,70.800003,68.364998,68.845001,68.845001,1719200
2020-09-11,69.519997,69.519997,66.190002,67.160004,67.160004,966000
2020-09-14,68.199997,70.080002,67.855003,69.949997,69.949997,1278000
2020-09-15,71.230003,73.000000,69.550003,69.879997,69.879997,673100
2020-09-16,70.839996,71.180000,69.379997,70.110001,70.110001,597100
2020-09-17,68.300003,70.150002,67.150002,68.389999,68.389999,726700
2020-09-18,68.809998,69.629997,65.739998,66.379997,66.379997,1912800
2020-09-21,65.430000,66.500000,63.320000,66.360001,66.360001,1087000
2020-09-22,66.349998,68.290001,65.550003,68.239998,68.239998,982400
2020-09-23,67.889999,69.230003,67.029999,67.040001,67.040001,898600
2020-09-24,66.639999,69.370003,65.650002,68.019997,68.019997,624500
2020-09-25,67.720001,69.339996,67.000000,68.500000,68.500000,428500
2020-09-28,69.699997,71.519997,69.430000,71.059998,71.059998,450000
2020-09-29,71.209999,72.139999,70.599998,70.790001,70.790001,447300
2020-09-30,71.279999,72.769997,70.290001,71.599998,71.599998,743900
2020-10-01,72.470001,73.620003,71.959999,73.449997,73.449997,482500
2020-10-02,71.720001,74.660004,71.510002,73.730003,73.730003,556900
2020-10-05,74.489998,76.830002,74.150002,76.580002,76.580002,857600
2020-10-06,76.730003,78.610001,75.650002,76.050003,76.050003,715000
2020-10-07,77.489998,78.000000,74.830002,75.650002,75.650002,680800
2020-10-08,76.540001,77.260002,75.690002,76.330002,76.330002,339200
2020-10-09,77.570000,79.190002,77.000000,78.220001,78.220001,359700
2020-10-12,79.230003,79.989998,78.349998,79.650002,79.650002,398900
2020-10-13,79.650002,81.230003,79.290001,79.940002,79.940002,599800
2020-10-14,80.900002,81.220001,78.680000,78.730003,78.730003,554400
2020-10-15,77.620003,79.250000,77.239998,78.330002,78.330002,613600
2020-10-16,78.820000,79.260002,76.589996,77.199997,77.199997,650600
2020-10-19,77.300003,78.529999,75.330002,76.160004,76.160004,570200
2020-10-20,76.570000,77.410004,75.949997,76.040001,76.040001,445400
2020-10-21,76.489998,77.000000,74.519997,74.680000,74.680000,550400
2020-10-22,75.239998,76.139999,74.669998,75.339996,75.339996,631600
2020-10-23,75.570000,76.860001,75.260002,76.639999,76.639999,500500
2020-10-26,75.160004,76.059998,73.760002,74.639999,74.639999,372100
2020-10-27,74.870003,75.220001,72.339996,73.099998,73.099998,468200
2020-10-28,71.570000,72.889999,71.059998,71.720001,71.720001,877500
2020-10-29,71.699997,72.750000,70.849998,71.470001,71.470001,922700
2020-10-30,71.389999,72.629997,68.540001,69.540001,69.540001,647100
2020-11-02,70.989998,72.639999,70.360001,71.739998,71.739998,1384700
2020-11-03,74.250000,74.550003,70.070000,70.900002,70.900002,1333000
2020-11-04,71.089996,76.300003,71.089996,75.320000,75.320000,1028300
2020-11-05,77.209999,78.599998,76.540001,77.339996,77.339996,588900
2020-11-06,77.720001,79.660004,77.000000,79.610001,79.610001,902700
2020-11-09,80.709999,80.709999,68.059998,68.070000,68.070000,2695600
2020-11-10,68.610001,69.750000,64.260002,67.750000,67.750000,1604600
2020-11-11,68.510002,70.349998,67.629997,69.639999,69.639999,1000900
2020-11-12,68.559998,70.900002,68.419998,69.059998,69.059998,940000
2020-11-13,69.680000,73.599998,69.349998,72.330002,72.330002,1078200
2020-11-16,72.300003,73.349998,71.110001,73.019997,73.019997,824800
2020-11-17,72.660004,73.059998,71.110001,72.849998,72.849998,542700
2020-11-18,73.139999,73.550003,71.910004,72.669998,72.669998,721200
2020-11-19,72.769997,75.970001,72.070000,75.339996,75.339996,798100
2020-11-20,75.239998,75.699997,73.389999,74.720001,74.720001,561400
2020-11-23,75.169998,77.029999,74.599998,76.180000,76.180000,523100
2020-11-24,76.599998,76.889999,73.500000,74.000000,74.000000,866900
2020-11-25,74.199997,74.519997,72.519997,73.500000,73.500000,482200
2020-11-27,74.300003,75.379997,73.889999,74.629997,74.629997,316600
2020-11-30,75.110001,75.860001,73.300003,74.820000,74.820000,554700
2020-12-01,75.440002,76.339996,74.559998,75.129997,75.129997,451500
2020-12-02,75.300003,75.309998,73.400002,73.849998,73.849998,623800
2020-12-03,73.930000,77.330002,73.900002,76.180000,76.180000,868400
2020-12-04,75.750000,76.489998,74.349998,74.449997,74.449997,653100
2020-12-07,74.489998,76.209999,73.970001,75.620003,75.620003,548600
2020-12-08,76.410004,76.529999,74.269997,75.769997,75.769997,665500
2020-12-09,77.760002,79.300003,76.800003,77.169998,77.169998,781100
2020-12-10,77.220001,77.680000,75.790001,77.540001,77.540001,506600
2020-12-11,77.050003,78.360001,76.559998,77.660004,77.660004,450600
2020-12-14,78.040001,81.040001,78.040001,79.650002,79.650002,957300
2020-12-15,80.000000,83.510002,79.870003,82.970001,82.970001,893400
2020-12-16,83.480003,84.500000,80.410004,81.400002,81.400002,899200
2020-12-17,82.199997,83.199997,81.669998,82.500000,82.500000,587900
2020-12-18,83.290001,84.139999,82.690002,83.879997,83.879997,1424300
2020-12-21,82.400002,85.500000,81.949997,84.809998,84.809998,649100
2020-12-22,84.900002,86.480003,84.250000,86.029999,86.029999,495200
2020-12-23,86.309998,86.750000,85.120003,85.820000,85.820000,476000
2020-12-24,86.680000,86.709999,85.610001,86.290001,86.290001,292600
2020-12-28,87.250000,87.879997,82.849998,83.559998,83.559998,567600
2020-12-29,83.809998,84.180000,81.180000,82.800003,82.800003,482100
2020-12-30,82.919998,85.279999,82.919998,83.790001,83.790001,436200
2020-12-31,83.790001,85.059998,81.779999,83.720001,83.720001,568300
2021-01-04,84.540001,85.410004,81.709999,82.339996,82.339996,599400
2021-01-05,81.779999,84.000000,81.779999,83.389999,83.389999,521400
2021-01-06,84.000000,87.370003,82.949997,86.239998,86.239998,792800
2021-01-07,87.419998,90.739998,87.160004,90.599998,90.599998,766700
2021-01-08,90.830002,92.330002,88.180000,88.970001,88.970001,704000
2021-01-11,87.699997,90.150002,87.029999,89.970001,89.970001,615000
2021-01-12,90.070000,91.949997,89.690002,91.879997,91.879997,481200
2021-01-13,92.070000,93.169998,91.620003,92.160004,92.160004,582900
2021-01-14,92.260002,93.290001,91.000000,91.980003,91.980003,593700
2021-01-15,91.279999,92.360001,88.889999,91.150002,91.150002,626700
2021-01-19,92.000000,94.190002,91.620003,93.629997,93.629997,725300
2021-01-20,94.349998,95.230003,92.919998,95.180000,95.180000,681200
2021-01-21,95.559998,97.190002,94.690002,95.190002,95.190002,674800
2021-01-22,94.400002,98.519997,94.199997,98.160004,98.160004,1057900
2021-01-25,99.209999,104.349998,97.830002,98.489998,98.489998,1454300
2021-01-26,99.360001,99.360001,97.050003,98.029999,98.029999,900100
2021-01-27,95.589996,98.830002,93.529999,94.190002,94.190002,1069200
2021-01-28,95.290001,95.300003,91.879997,91.970001,91.970001,959900
2021-01-29,91.980003,92.620003,89.040001,91.769997,91.769997,920200
2021-02-01,93.040001,96.150002,92.820000,95.760002,95.760002,731000
2021-02-02,96.900002,97.790001,95.160004,96.959999,96.959999,697000
2021-02-03,97.300003,97.750000,94.360001,95.720001,95.720001,593100
2021-02-04,95.629997,99.019997,95.629997,98.180000,98.180000,688100
2021-02-05,99.099998,100.779999,98.540001,99.989998,99.989998,574700
2021-02-08,101.000000,104.459999,101.000000,103.440002,103.440002,809000
2021-02-09,103.000000,104.660004,102.379997,104.440002,104.440002,624400
2021-02-10,105.000000,105.790001,100.669998,101.760002,101.760002,494900
2021-02-11,102.760002,104.160004,101.730003,104.000000,104.000000,590400
2021-02-12,103.930000,106.680000,102.970001,106.279999,106.279999,581900
2021-02-16,107.000000,107.639999,103.360001,104.669998,104.669998,591800
2021-02-17,103.769997,105.570000,103.050003,104.559998,104.559998,513100
2021-02-18,104.230003,104.980003,102.250000,102.349998,102.349998,654500
2021-02-19,103.529999,104.370003,102.279999,102.610001,102.610001,771700
2021-02-22,102.010002,102.930000,99.589996,100.190002,100.190002,895100
2021-02-23,96.739998,96.739998,88.019997,91.160004,91.160004,2247000
2021-02-24,90.370003,93.250000,89.099998,92.839996,92.839996,1299700
2021-02-25,93.000000,94.129997,89.120003,89.639999,89.639999,805900
2021-02-26,89.690002,93.660004,89.690002,91.639999,91.639999,973200
2021-03-01,93.400002,95.239998,93.400002,93.870003,93.870003,875000
2021-03-02,93.720001,94.470001,91.919998,93.040001,93.040001,676000
2021-03-03,92.949997,93.370003,87.459999,87.519997,87.519997,721200
2021-03-04,87.230003,87.330002,81.980003,85.150002,85.150002,1188000
2021-03-05,86.720001,88.320000,81.760002,88.239998,88.239998,1989700
2021-03-08,88.199997,90.949997,86.730003,88.529999,88.529999,959500
2021-03-09,90.769997,93.599998,90.339996,92.730003,92.730003,803200
2021-03-10,93.769997,95.269997,92.580002,94.139999,94.139999,595800
2021-03-11,96.459999,97.500000,95.370003,96.209999,96.209999,527200
2021-03-12,94.889999,96.320000,94.169998,96.160004,96.160004,546800
2021-03-15,97.120003,100.019997,96.099998,99.800003,99.800003,522700
2021-03-16,100.110001,100.730003,97.330002,97.559998,97.559998,505300
2021-03-17,96.849998,97.089996,95.300003,95.970001,95.970001,774500
2021-03-18,94.870003,95.000000,90.690002,90.720001,90.720001,1160100
2021-03-19,91.449997,92.650002,89.680000,90.440002,90.440002,1494100
2021-03-22,90.580002,91.500000,88.349998,89.150002,89.150002,663200
2021-03-23,88.370003,89.269997,87.110001,87.459999,87.459999,1208100
2021-03-24,88.430000,89.970001,87.279999,87.559998,87.559998,655100
2021-03-25,86.160004,89.919998,85.260002,89.550003,89.550003,662800
2021-03-26,90.129997,91.459999,89.089996,91.379997,91.379997,670000
2021-03-29,90.970001,92.330002,88.000000,88.320000,88.320000,821900
2021-03-30,88.000000,90.160004,87.680000,89.959999,89.959999,774900
2021-03-31,91.529999,92.930000,90.629997,91.540001,91.540001,682400
2021-04-01,92.519997,95.169998,92.349998,94.790001,94.790001,595700
2021-04-05,95.720001,96.360001,94.529999,94.860001,94.860001,446300
2021-04-06,94.580002,97.000000,94.519997,96.349998,96.349998,420400
2021-04-07,96.239998,96.550003,94.449997,94.739998,94.739998,557500
2021-04-08,96.279999,96.690002,94.570000,95.120003,95.120003,729800
2021-04-09,94.860001,98.300003,94.610001,97.949997,97.949997,627300
2021-04-12,99.000000,101.860001,98.269997,101.070000,101.070000,681400
2021-04-13,101.860001,103.589996,99.629997,101.489998,101.489998,500300
2021-04-14,101.040001,102.360001,100.470001,100.589996,100.589996,435800
2021-04-15,101.919998,104.000000,101.160004,103.339996,103.339996,507000
2021-04-16,104.089996,105.989998,103.660004,104.980003,104.980003,508500
2021-04-19,104.769997,104.930000,102.400002,104.349998,104.349998,547400
2021-04-20,104.199997,105.339996,100.010002,101.269997,101.269997,537900
2021-04-21,101.370003,104.000000,101.010002,102.470001,102.470001,497100
2021-04-22,103.250000,104.779999,102.320000,103.440002,103.440002,475300
2021-04-23,104.230003,107.470001,103.620003,106.760002,106.760002,506600
2021-04-26,107.370003,109.529999,107.040001,109.000000,109.000000,641200
2021-04-27,109.550003,110.790001,107.970001,109.949997,109.949997,374500
2021-04-28,109.959999,110.150002,107.550003,108.050003,108.050003,412400
2021-04-29,108.290001,109.809998,107.599998,109.300003,109.300003,426000
2021-04-30,108.000000,109.269997,106.959999,107.989998,107.989998,572600
2021-05-03,109.250000,109.779999,107.959999,108.449997,108.449997,516100
2021-05-04,107.910004,109.230003,106.750000,108.099998,108.099998,496100
2021-05-05,108.349998,108.980003,104.720001,107.790001,107.790001,507000
2021-05-06,107.870003,108.540001,105.489998,106.279999,106.279999,641600
2021-05-07,107.220001,109.660004,106.800003,108.820000,108.820000,950700
2021-05-10,109.089996,111.040001,107.540001,107.839996,107.839996,1007900
2021-05-11,106.230003,107.320000,103.070000,106.099998,106.099998,992000
2021-05-12,102.849998,104.290001,98.800003,99.110001,99.110001,1176600
2021-05-13,99.989998,104.059998,99.500000,101.070000,101.070000,1336900
2021-05-14,100.919998,104.930000,100.629997,104.690002,104.690002,628300
2021-05-17,103.529999,103.940002,100.330002,101.779999,101.779999,541700
2021-05-18,101.820000,101.820000,99.070000,99.290001,99.290001,531900
2021-05-19,97.129997,98.860001,95.760002,97.820000,97.820000,730100
2021-05-20,97.879997,98.389999,96.709999,97.169998,97.169998,763300
2021-05-21,98.400002,99.099998,95.540001,96.230003,96.230003,656400
2021-05-24,97.629997,98.250000,96.970001,97.029999,97.029999,347600
2021-05-25,97.320000,98.459999,96.000000,96.760002,96.760002,655700
2021-05-26,96.830002,97.610001,95.410004,97.349998,97.349998,590300
2021-05-27,97.959999,98.160004,96.349998,97.099998,97.099998,531300
2021-05-28,97.779999,98.440002,96.989998,97.410004,97.410004,403300
2021-06-01,98.000000,98.300003,96.360001,96.550003,96.550003,693300
2021-06-02,96.410004,97.010002,93.800003,93.910004,93.910004,706000
2021-06-03,93.809998,94.779999,92.870003,94.650002,94.650002,780100
2021-06-04,94.870003,96.870003,94.730003,96.709999,96.709999,775700
2021-06-07,96.629997,97.500000,95.760002,97.120003,97.120003,777100
2021-06-08,97.830002,99.330002,97.300003,99.169998,99.169998,542200
2021-06-09,99.169998,99.370003,96.769997,97.820000,97.820000,900200
2021-06-10,98.629997,99.279999,96.059998,99.099998,99.099998,967800
2021-06-11,99.389999,100.720001,99.209999,100.459999,100.459999,675500
2021-06-14,100.910004,100.940002,99.620003,100.040001,100.040001,839400
2021-06-15,99.500000,99.750000,98.000000,99.389999,99.389999,741900
2021-06-16,99.430000,99.430000,96.660004,97.440002,97.440002,822700
2021-06-17,97.000000,97.699997,94.500000,95.070000,95.070000,1315700
2021-06-18,94.790001,98.389999,94.050003,97.580002,97.580002,1126200
2021-06-21,98.440002,101.099998,97.889999,100.970001,100.970001,621400
2021-06-22,101.139999,103.589996,100.379997,102.290001,102.290001,632200
2021-06-23,102.099998,102.680000,99.849998,100.029999,100.029999,555100
2021-06-24,100.500000,101.029999,99.489998,100.760002,100.760002,366000
2021-06-25,101.449997,102.120003,99.260002,100.190002,100.190002,1159200
2021-06-28,100.540001,102.419998,100.000000,101.809998,101.809998,401900
2021-06-29,102.279999,103.949997,101.349998,103.080002,103.080002,362100
2021-06-30,102.660004,103.400002,101.169998,102.209999,102.209999,666400
2021-07-01,102.599998,102.599998,100.510002,101.250000,101.250000,793500
2021-07-02,101.550003,101.730003,100.419998,101.320000,101.320000,252700
2021-07-06,101.629997,101.790001,99.820000,100.550003,100.550003,574900
2021-07-07,100.690002,103.269997,99.959999,102.699997,102.699997,509400
2021-07-08,100.879997,101.879997,98.339996,100.269997,100.269997,477800
2021-07-09,101.290001,102.730003,101.260002,102.370003,102.370003,335900
2021-07-12,102.239998,103.250000,101.519997,102.540001,102.540001,392000
2021-07-13,101.849998,102.470001,99.980003,100.169998,100.169998,302500
2021-07-14,100.129997,100.720001,96.129997,96.889999,96.889999,713300
2021-07-15,96.519997,98.699997,95.660004,96.040001,96.040001,560900
2021-07-16,96.089996,97.349998,95.400002,96.000000,96.000000,809400
2021-07-19,94.419998,96.290001,93.279999,95.699997,95.699997,642700
2021-07-20,95.900002,98.480003,95.029999,97.879997,97.879997,779000
2021-07-21,98.150002,100.320000,98.120003,99.959999,99.959999,503400
2021-07-22,100.139999,100.459999,98.160004,98.820000,98.820000,273200
2021-07-23,99.779999,100.639999,98.900002,99.980003,99.980003,523600
2021-07-26,99.800003,99.809998,96.639999,97.889999,97.889999,471300
2021-07-27,97.180000,97.800003,94.989998,95.419998,95.419998,685800
2021-07-28,95.349998,96.379997,94.209999,95.099998,95.099998,633000
2021-07-29,95.570000,96.940002,95.190002,96.010002,96.010002,1217700
2021-07-30,95.900002,98.040001,95.339996,97.099998,97.099998,709000
2021-08-02,97.410004,98.800003,96.790001,96.839996,96.839996,790500
2021-08-03,91.589996,97.540001,91.559998,97.349998,97.349998,2097600
2021-08-04,97.440002,103.070000,96.320000,101.989998,101.989998,1317000
2021-08-05,102.190002,105.309998,102.010002,104.239998,104.239998,1020400
2021-08-06,104.769997,106.279999,104.690002,105.269997,105.269997,756100
2021-08-09,105.489998,106.730003,104.419998,104.510002,104.510002,461000
2021-08-10,103.820000,105.790001,103.260002,103.690002,103.690002,496000
2021-08-11,103.629997,106.000000,103.220001,105.940002,105.940002,565600
2021-08-12,106.389999,108.160004,106.160004,107.940002,107.940002,608400
2021-08-13,108.120003,108.779999,105.639999,107.610001,107.610001,475600
2021-08-16,107.239998,109.230003,106.639999,107.629997,107.629997,517600
2021-08-17,106.500000,107.110001,102.500000,103.330002,103.330002,578600
2021-08-18,103.459999,105.650002,102.820000,103.500000,103.500000,451100
2021-08-19,102.080002,105.309998,101.209999,104.970001,104.970001,443400
2021-08-20,104.989998,108.709999,104.739998,108.540001,108.540001,414100
2021-08-23,109.500000,110.449997,108.690002,109.290001,109.290001,450600
2021-08-24,109.550003,111.559998,109.470001,110.029999,110.029999,455800
2021-08-25,110.230003,111.389999,110.000000,110.529999,110.529999,318200
2021-08-26,110.180000,110.620003,108.379997,108.669998,108.669998,414000
2021-08-27,108.190002,111.379997,108.190002,110.870003,110.870003,364600
2021-08-30,111.629997,112.849998,111.070000,111.589996,111.589996,460100
2021-08-31,111.410004,111.419998,108.349998,109.760002,109.760002,572800
2021-09-01,110.769997,111.720001,109.089996,111.050003,111.050003,521200
2021-09-02,112.040001,114.589996,111.900002,114.230003,114.230003,494700
2021-09-03,113.500000,114.360001,112.629997,113.739998,113.739998,269600
2021-09-07,113.730003,114.349998,111.279999,111.449997,111.449997,397200
2021-09-08,110.900002,111.949997,109.199997,111.769997,111.769997,408900
2021-09-09,112.000000,113.540001,111.099998,111.589996,111.589996,283100
2021-09-10,112.529999,113.870003,112.010002,112.139999,112.139999,466600
2021-09-13,113.660004,114.610001,111.400002,111.809998,111.809998,555700
2021-09-14,111.459999,112.260002,106.720001,107.529999,107.529999,778100
2021-09-15,107.180000,108.459999,105.620003,108.080002,108.080002,529700
2021-09-16,108.260002,108.900002,106.620003,108.300003,108.300003,365600
2021-09-17,108.279999,108.349998,106.870003,107.599998,107.599998,1554200
2021-09-20,105.330002,106.500000,104.129997,106.279999,106.279999,723700
2021-09-21,107.480003,107.480003,105.000000,106.080002,106.080002,371300
2021-09-22,107.000000,109.260002,107.000000,107.680000,107.680000,482500
2021-09-23,108.250000,109.120003,106.769997,107.570000,107.570000,643100
2021-09-24,106.839996,108.639999,106.260002,107.300003,107.300003,330500
2021-09-27,106.629997,109.300003,106.529999,108.860001,108.860001,440200
2021-09-28,107.699997,108.820000,103.970001,104.040001,104.040001,494100
2021-09-29,105.139999,106.269997,104.360001,104.839996,104.839996,485400
2021-09-30,105.320000,106.489998,101.889999,101.930000,101.930000,456000
2021-10-01,101.779999,102.389999,100.169998,101.290001,101.290001,725700
2021-10-04,100.989998,102.669998,98.849998,102.449997,102.449997,807500
2021-10-05,102.980003,104.730003,101.940002,103.889999,103.889999,659600
2021-10-06,102.849998,104.510002,101.800003,104.489998,104.489998,686300
2021-10-07,105.559998,106.400002,104.849998,105.150002,105.150002,512000
2021-10-08,105.209999,105.500000,104.199997,104.330002,104.330002,268300
2021-10-11,103.699997,104.970001,102.779999,103.040001,103.040001,383600
2021-10-12,99.610001,100.900002,91.339996,91.919998,91.919998,2700400
2021-10-13,92.290001,93.559998,90.589996,91.290001,91.290001,1013900
2021-10-14,92.169998,93.150002,91.910004,92.930000,92.930000,798300
2021-10-15,94.150002,95.419998,93.309998,93.379997,93.379997,724000
2021-10-18,92.889999,95.449997,92.809998,95.360001,95.360001,557900
2021-10-19,96.169998,97.739998,95.500000,97.150002,97.150002,711400
2021-10-20,97.199997,98.190002,96.699997,96.769997,96.769997,496900
2021-10-21,96.279999,97.500000,95.190002,95.750000,95.750000,565100
2021-10-22,95.919998,96.769997,94.639999,94.720001,94.720001,517600
2021-10-25,94.410004,98.629997,93.800003,97.730003,97.730003,527800
2021-10-26,97.930000,98.330002,96.629997,98.010002,98.010002,585100
2021-10-27,100.489998,106.010002,100.000000,102.699997,102.699997,1591200
2021-10-28,102.680000,105.419998,102.680000,105.220001,105.220001,578000
2021-10-29,104.480003,107.720001,104.480003,106.400002,106.400002,882200
2021-11-01,106.889999,109.760002,106.260002,109.599998,109.599998,652200
2021-11-02,110.269997,110.849998,108.709999,110.269997,110.269997,652600
2021-11-03,110.730003,111.180000,109.370003,109.500000,109.500000,571900
2021-11-04,110.230003,115.900002,110.230003,113.750000,113.750000,850300
2021-11-05,113.790001,115.180000,112.699997,114.260002,114.260002,596000
2021-11-08,115.080002,117.000000,114.230003,115.790001,115.790001,804300
2021-11-09,120.000000,134.389999,119.949997,132.800003,132.800003,2536300
2021-11-10,131.000000,133.630005,126.080002,127.260002,127.260002,1132700
2021-11-11,127.889999,130.130005,127.180000,128.669998,128.669998,466700
2021-11-12,129.860001,130.369995,128.240005,129.770004,129.770004,603100
2021-11-15,129.800003,130.679993,128.199997,128.880005,128.880005,725200
2021-11-16,129.330002,131.449997,128.080002,130.820007,130.820007,817500
2021-11-17,131.679993,133.570007,129.630005,133.550003,133.550003,614000
2021-11-18,134.460007,135.000000,130.710007,131.250000,131.250000,446900
2021-11-19,132.009995,135.589996,131.839996,134.270004,134.270004,556000
2021-11-22,134.169998,136.000000,132.350006,132.979996,132.979996,491800
2021-11-23,131.990005,133.449997,129.729996,131.259995,131.259995,571700
2021-11-24,131.000000,132.800003,130.070007,132.130005,132.130005,329600
2021-11-26,130.610001,132.889999,128.550003,131.050003,131.050003,367300
2021-11-29,132.580002,134.029999,129.919998,133.119995,133.119995,695600
2021-11-30,133.000000,136.789993,131.669998,132.770004,132.770004,964900
2021-12-01,133.619995,138.899994,132.460007,133.919998,133.919998,1427600
2021-12-02,133.529999,136.830002,133.110001,135.259995,135.259995,866900
2021-12-03,137.880005,137.880005,131.199997,134.779999,134.779999,731900
2021-12-06,135.130005,135.600006,131.589996,135.169998,135.169998,883100
2021-12-07,137.000000,138.089996,135.110001,137.389999,137.389999,639400
2021-12-08,138.000000,140.979996,136.750000,140.490005,140.490005,753200
2021-12-09,140.000000,140.199997,136.919998,137.029999,137.029999,737700
2021-12-10,138.089996,140.770004,138.089996,140.679993,140.679993,494600
2021-12-13,139.529999,139.910004,135.490005,137.110001,137.110001,760000
2021-12-14,135.809998,138.020004,135.020004,136.789993,136.789993,525500
2021-12-15,131.979996,135.539993,130.339996,135.210007,135.210007,1294700
2021-12-16,135.889999,135.889999,129.350006,130.619995,130.619995,976300
2021-12-17,128.809998,130.699997,125.510002,128.610001,128.610001,1761700
2021-12-20,127.680000,128.080002,124.050003,125.690002,125.690002,865100
2021-12-21,127.410004,128.660004,125.459999,128.389999,128.389999,649600
2021-12-22,128.979996,131.830002,127.910004,131.399994,131.399994,485300
2021-12-23,131.610001,133.389999,131.009995,132.809998,132.809998,315400
2021-12-27,134.160004,137.119995,132.600006,136.759995,136.759995,577100
2021-12-28,137.009995,137.970001,134.229996,134.740005,134.740005,528500
2021-12-29,135.259995,136.350006,133.399994,134.360001,134.360001,634200
2021-12-30,134.850006,136.259995,132.880005,132.880005,132.880005,461600
2021-12-31,133.229996,135.460007,132.279999,135.029999,135.029999,666400
2022-01-03,135.520004,136.779999,130.880005,132.009995,132.009995,663200
2022-01-04,132.470001,134.589996,132.130005,133.550003,133.550003,660700
2022-01-05,132.839996,133.100006,126.510002,126.620003,126.620003,934300
2022-01-06,125.660004,125.970001,121.080002,123.459999,123.459999,1157600
2022-01-07,123.089996,124.800003,116.750000,116.940002,116.940002,1146700
2022-01-10,114.940002,116.510002,110.940002,115.760002,115.760002,1645600
2022-01-11,115.230003,117.040001,112.059998,116.930000,116.930000,959800
2022-01-12,117.580002,118.849998,112.389999,113.910004,113.910004,1213100
2022-01-13,114.290001,118.500000,110.589996,110.730003,110.730003,1180200
2022-01-14,110.000000,110.300003,104.010002,106.949997,106.949997,1627100
2022-01-18,104.349998,106.000000,100.870003,101.029999,101.029999,1163700
2022-01-19,102.419998,103.940002,99.580002,99.599998,99.599998,1054900
2022-01-20,101.019997,101.930000,95.199997,95.339996,95.339996,1456500
2022-01-21,94.230003,96.879997,92.720001,93.349998,93.349998,1627400
2022-01-24,91.480003,95.379997,88.320000,95.230003,95.230003,1763900
2022-01-25,92.879997,94.360001,88.809998,91.470001,91.470001,1431400
2022-01-26,93.620003,95.800003,88.610001,89.550003,89.550003,1727100
2022-01-27,90.769997,92.120003,85.230003,85.459999,85.459999,1565300
2022-01-28,85.800003,87.220001,83.599998,87.209999,87.209999,1129100
2022-01-31,87.250000,91.540001,87.250000,91.470001,91.470001,1772900
2022-02-01,92.620003,96.400002,91.570000,95.610001,95.610001,1650600
2022-02-02,95.589996,96.769997,93.699997,95.839996,95.839996,1172700
2022-02-03,93.339996,93.849998,91.110001,91.150002,91.150002,1029900
2022-02-04,90.900002,91.000000,87.279999,89.300003,89.300003,954000
2022-02-07,89.000000,90.559998,88.080002,88.669998,88.669998,781800
2022-02-08,87.769997,91.349998,87.769997,90.410004,90.410004,660100
2022-02-09,92.180000,94.709999,92.180000,93.419998,93.419998,712900
2022-02-10,90.809998,91.809998,85.419998,86.180000,86.180000,1703300
2022-02-11,87.309998,89.820000,84.000000,85.290001,85.290001,1304600
2022-02-14,85.470001,89.000000,85.430000,87.139999,87.139999,1182300
2022-02-15,88.389999,89.980003,88.029999,88.620003,88.620003,873700
2022-02-16,89.000000,92.570000,88.040001,91.629997,91.629997,1246700
2022-02-17,90.050003,91.500000,88.919998,89.169998,89.169998,1084600
2022-02-18,89.250000,89.519997,85.180000,85.419998,85.419998,907600
2022-02-22,84.599998,85.980003,82.879997,83.290001,83.290001,1254200
2022-02-23,84.519997,85.199997,81.940002,82.010002,82.010002,1170900
2022-02-24,79.449997,87.320000,78.199997,86.540001,86.540001,1392000
2022-02-25,86.559998,90.580002,86.400002,90.370003,90.370003,927200
2022-02-28,88.839996,92.930000,88.839996,91.839996,91.839996,1580100
2022-03-01,87.449997,87.500000,81.610001,83.150002,83.150002,2100800
2022-03-02,82.760002,84.120003,82.059998,82.129997,82.129997,1392400
2022-03-03,83.000000,83.349998,75.800003,76.730003,76.730003,2068200
2022-03-04,76.669998,77.900002,73.650002,74.680000,74.680000,2315900
2022-03-07,74.639999,75.300003,68.610001,68.730003,68.730003,2233900
2022-03-08,68.910004,71.790001,67.769997,68.440002,68.440002,1408100
2022-03-09,70.209999,75.839996,70.209999,75.620003,75.620003,1314100
2022-03-10,73.330002,76.330002,73.059998,76.230003,76.230003,1605800
2022-03-11,77.949997,77.949997,73.050003,74.040001,74.040001,1541200
2022-03-14,74.099998,74.870003,70.919998,72.099998,72.099998,886800
